@relation 'dataset_hw_3'

@attribute condition {'1-Control', '2-Buttony-Conversion-Buttons'}
@attribute user_id String
@attribute geo_country String
@attribute device_type {'Computer', 'Tablet', 'Mobile'}
@attribute refr_source String
@attribute view_depth numeric
@attribute view_height numeric
@attribute browser_language String
@attribute click_count numeric
@attribute view_count numeric
@attribute pageview_count numeric
@attribute pageping_count numeric
@attribute session_count numeric

@data
1-Control,05a99a79-f465-4d7d-ae9b-6a8cfd782a89,IN,Mobile,Google,640,615,en,0,0,55,222,2
1-Control,05b0d9b4-3a6b-48e4-a28e-8be5b1d6453e,NG,Mobile,,343,5505,en,0,0,8,1,1
2-Buttony-Conversion-Buttons,05b6214b-fde5-4606-99c8-af726ddcbeb7,CA,Mobile,Google,414,696,en,0,0,5,6,1
1-Control,05c76c1b-04de-4788-a193-cbeab3a21235,GB,Mobile,,360,512,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,05cb0672-b05b-4601-bdec-469c8511f993,GH,Mobile,,640,615,en,0,0,25,36,2
2-Buttony-Conversion-Buttons,05cbd506-3edc-4109-9608-3ddbdff8b591,US,Mobile,Google,320,529,en,0,0,1,1,1
1-Control,05cd929c-648a-42c6-baff-216510afa425,GB,Mobile,Google,320,529,en,0,0,5,2,1
1-Control,05ce6a75-5d43-4a77-9ebb-cf741d208793,JP,Mobile,Google,375,559,ja,0,0,0,0,1
2-Buttony-Conversion-Buttons,05d43e34-6b64-4f81-b8f1-a2401fc818f1,UZ,Mobile,Google,320,508,ru,0,0,6,10,1
2-Buttony-Conversion-Buttons,05d481b7-0bdf-4415-9eb1-afb4f014ec16,IN,Mobile,Google,360,568,en,0,0,13,21,1
2-Buttony-Conversion-Buttons,05e400c4-6190-4591-abdc-b4bf34dc22cd,GB,Mobile,,414,628,en,0,0,5,1,1
2-Buttony-Conversion-Buttons,05ecd044-06dd-4fe0-8cfe-0cd229b8105a,PK,Mobile,Google,360,615,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,05f42966-8abf-43f9-9a76-8602aa2fcb56,DK,Mobile,Google,667,628,en,0,0,5,9,1
1-Control,05f49329-6fb8-4d5c-ae36-d36d408bcd1b,US,Mobile,Google,375,559,en,0,0,2,1,1
1-Control,060a4cde-7543-440f-a9c3-b18b59b351a0,ID,Mobile,Google,360,615,en,0,0,45,199,2
1-Control,060d52d1-434f-427a-b069-6d4fda4ef093,KH,Mobile,,320,460,en,0,0,0,0,1
1-Control,060ee844-3665-44c0-80bc-1029aab5b772,GB,Mobile,Google,320,529,en,0,0,18,37,1
2-Buttony-Conversion-Buttons,060f342b-bb27-49a0-bb37-73ba95478665,FR,Mobile,Google,360,616,en,0,0,6,2,1
1-Control,061069c3-573e-476b-8c06-c93aed244803,IN,Mobile,,360,616,en,0,0,2,3,1
2-Buttony-Conversion-Buttons,0613ce6a-25cb-450b-a736-09f912c123ec,SG,Mobile,,414,628,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,06295afe-4426-42c9-8e5a-5aec8e131f59,CH,Mobile,Google,736,696,de,0,0,3,30,1
2-Buttony-Conversion-Buttons,062eef06-5ce1-4c81-bfd4-f651f3442376,IT,Mobile,Google,360,616,it,0,0,1,3,1
2-Buttony-Conversion-Buttons,062f67ae-a1c3-435f-b343-0de9f30d8bad,ID,Mobile,,360,615,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,063b57c7-527c-4c9a-8a35-3d370a5b30bd,IN,Mobile,,360,616,en,0,0,3,6,1
2-Buttony-Conversion-Buttons,06469328-4ae9-45ec-aa3c-a37a0105943f,PE,Mobile,Google,375,559,es,0,0,1,1,1
2-Buttony-Conversion-Buttons,0658a95e-aa89-4b00-88bc-8595daa61ead,NG,Mobile,,360,592,en,0,0,5,8,1
1-Control,065900a2-60b7-4df8-ab2a-17424bd66d79,GB,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,065a4b6e-d1b7-401a-b294-f38fc154927a,PK,Mobile,,300,392,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,06608be3-dc8c-413e-aa9b-e57eda822d9c,IN,Mobile,,360,514,en,0,0,3,13,1
2-Buttony-Conversion-Buttons,066ac3f5-c3f7-4e63-bbed-866e91c6198f,GB,Mobile,Google,360,616,en,0,0,1,3,1
1-Control,066d216b-a95c-4a2a-87fb-ead343f97071,DE,Mobile,,320,452,de,0,0,1,4,1
2-Buttony-Conversion-Buttons,0670d329-7344-4bb0-bd1e-e7ae8ef93372,RW,Mobile,Google,283,350,en,0,0,0,0,1
1-Control,06754f00-7085-43c9-89cb-a3aca809a9d0,GB,Mobile,Google,375,628,en,0,0,4,7,1
1-Control,0682d99f-e983-42c9-86fb-45697750d09a,NG,Mobile,Google,414,696,en,0,0,1,7,1
2-Buttony-Conversion-Buttons,06864dd2-b0e2-41e1-a93c-8645586a1401,MX,Mobile,Google,375,547,es,0,0,1,1,1
2-Buttony-Conversion-Buttons,0697e54c-ce3a-484e-93d1-f2b3ca9a05fe,AF,Mobile,Google,412,708,en,0,0,3,3,1
1-Control,0698fa34-d9c5-4657-a79d-20b643dece2b,AZ,Mobile,Google,360,615,en,0,0,1,7,1
1-Control,06aaff7c-96ef-495d-9a12-dfa34a95fb5e,US,Mobile,Google,375,628,en,0,0,3,3,1
2-Buttony-Conversion-Buttons,06ad6e32-e004-4bb0-868e-ceb26c183b56,LK,Mobile,,360,508,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,06b119f3-3ced-44df-bf1f-f1b1ae75f515,ES,Mobile,,360,563,es,1,1,2,4,1
1-Control,06bc231f-904d-4d36-a2f1-15e1cb709c44,TZ,Mobile,Google,320,456,en,0,0,3,5,1
2-Buttony-Conversion-Buttons,06c9a0ca-0d9a-4197-ba7d-7205b6edb908,FR,Mobile,Google,360,519,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,06cc9c14-cfe6-4167-94e2-bb89198e4777,NA,Mobile,,360,616,en,0,0,11,8,1
1-Control,06ddc3e8-0e72-45de-b45f-e8551d764bd1,PK,Mobile,Google,360,615,en,0,0,3,5,1
2-Buttony-Conversion-Buttons,06df87b9-49c6-45e2-b505-37381031f009,EG,Mobile,Google,360,560,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,06e3e230-bb70-4da1-af91-134e9cf23187,ZA,Mobile,Google,300,392,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,06e992e2-ae9c-4691-b4ee-e6e8da4a3536,ID,Mobile,Google,360,616,en,0,0,4,2,1
2-Buttony-Conversion-Buttons,06eb6e95-b4bc-4728-9663-a9391b84e734,TR,Mobile,Google,375,627,tr,0,0,1,2,1
2-Buttony-Conversion-Buttons,06ee2a35-7169-4c51-8111-64d6f55cd1e0,US,Mobile,Google,360,616,en,0,0,0,0,1
1-Control,06f58295-1b8e-4068-b076-3305ea188f49,SA,Mobile,Google,360,512,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,06f6efee-de08-4b32-b0de-ef072d2fd66b,MX,Mobile,Google,360,616,es,0,0,2,4,1
1-Control,06f9f0fb-a8bf-4723-8cfa-de74f0c3ced6,RO,Mobile,Google,360,559,ro,0,0,0,0,1
2-Buttony-Conversion-Buttons,0702dba9-7cf0-4cc5-998b-f03378cb8401,ME,Mobile,,414,696,en,0,0,5,10,1
2-Buttony-Conversion-Buttons,070af57b-1eb8-4bd1-b81b-328647713b1a,CM,Mobile,,300,392,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,071cfb61-96b0-40cf-8794-995ebc6f2184,IN,Mobile,,393,619,en,0,0,0,0,1
1-Control,072109ba-c76c-4d12-b404-ac8fc3999fb8,RS,Mobile,,360,615,sr,0,0,3,5,1
2-Buttony-Conversion-Buttons,072502fc-971d-438d-b613-20c13d8cb9b8,ID,Mobile,Google,375,628,en,0,0,2,6,2
1-Control,072516be-6407-4055-9fbc-d7c4f1b2a57d,CY,Mobile,Google,360,616,el,0,0,2,4,1
2-Buttony-Conversion-Buttons,07259fc0-b7f4-494f-94ac-cd29883220c5,BD,Mobile,Google,291,373,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,0735cd3a-f0c6-40fb-bdd4-faaa7b05fd6e,GB,Mobile,,320,508,en,0,0,7,25,1
1-Control,073b27fc-61f3-4fd2-a123-f90256675c85,NG,Mobile,,300,405,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,07479282-a580-4d08-bf10-757c1dc6319c,CH,Mobile,Google,375,628,de,0,0,1,1,1
2-Buttony-Conversion-Buttons,074adaa4-38eb-46cb-b47f-14a99888359a,IN,Mobile,,360,567,en,0,0,7,1,1
2-Buttony-Conversion-Buttons,075c603f-dc3b-4a03-b6a7-635a3eaf8bfe,TZ,Mobile,,300,392,en,0,0,0,0,1
1-Control,076c94b4-d5ba-443d-a926-874bf1966574,NA,Mobile,,400,548,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,0771cf6b-b87c-4a33-a039-f22c6b8f9c8f,PH,Mobile,,667,628,en,0,0,1,4,1
2-Buttony-Conversion-Buttons,07730187-f536-4879-b03a-45db373dad11,NG,Mobile,Google,320,207,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,077ea16b-32f5-4bbd-8171-bea1c94e15fe,EG,Mobile,Google,360,615,ar,0,0,2,3,1
1-Control,0787074a-429e-44ad-9c0f-83ff126f33eb,NO,Mobile,Google,375,559,nb,0,0,1,1,1
1-Control,0788993f-af7d-4497-966c-a169dc5fa125,NP,Mobile,,360,616,en,0,0,58,63,3
1-Control,0795362a-3480-4381-9814-3ba7c2b1a15a,IN,Mobile,Google,320,508,en,0,0,1,6,1
1-Control,0798cf46-621f-454f-a0a1-562c1714ac9d,US,Mobile,,411,731,en,0,0,0,0,1
1-Control,07995c09-bc25-4962-a650-816dd6db4d3b,UZ,Mobile,,320,508,en,0,0,2,4,1
1-Control,079b12e2-81b4-44ad-afa0-8619493b8e83,ZA,Mobile,Google,300,373,en,0,0,0,0,1
1-Control,079b7ea3-5718-4862-a030-20c99c23dc93,IN,Mobile,Google,360,615,en,0,0,4,18,1
1-Control,07aa2ae5-fabf-4d54-91fa-5af9c6416af9,IN,Mobile,Google,320,529,en,0,0,1,3,1
1-Control,07b0f0a0-1177-4637-ae7b-32d0413d72e2,NG,Mobile,Google,360,560,en,0,0,7,41,3
2-Buttony-Conversion-Buttons,07bc2081-24e3-4738-8cab-175bbc88ac59,TR,Mobile,,320,460,tr,0,0,0,0,1
2-Buttony-Conversion-Buttons,07c0cf30-1bff-4c32-a221-a940d07446a8,GH,Mobile,,343,8216,en,0,0,11,7,1
1-Control,07c726b7-9d03-442a-938c-63bd2986da41,IN,Mobile,Google,360,615,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,07c8ea79-1126-44e1-865c-82212c377563,FI,Mobile,,360,567,en,0,0,7,7,1
2-Buttony-Conversion-Buttons,07c92a47-1f2e-4a79-912e-a3e5461722c2,KE,Mobile,,343,5163,en,0,0,2,2,1
1-Control,07c965ee-7b69-428f-a106-f29c8afcc1d3,ET,Mobile,Google,343,500,en,0,0,0,0,1
1-Control,07d10d99-b06f-430d-883e-ac9d4d408e48,MA,Mobile,Google,360,518,fr,0,0,2,2,1
2-Buttony-Conversion-Buttons,07e0902f-e4ba-4663-8866-828c706d57e1,IE,Mobile,Google,320,529,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,07e15f6e-8f60-4439-92d6-ae9f285c2db4,JE,Mobile,Google,375,628,en,0,0,5,20,1
2-Buttony-Conversion-Buttons,07e31a6d-8b4b-4811-acd0-05bcb6e67e4f,ZM,Tablet,,962,424,en,0,0,10,25,1
1-Control,07ed74dd-4db7-4a31-aa5d-a24ad80bc01d,CZ,Mobile,,360,616,en,0,0,117,122,1
2-Buttony-Conversion-Buttons,07f3090d-db45-4952-b734-b09f0cfaebfe,IN,Mobile,Google,360,568,en,0,0,22,33,1
1-Control,07f38edc-5377-4562-8afd-7693902b037a,TZ,Mobile,Google,338,493,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,07fef00e-62a8-4e1e-9b6e-0a4b4fe7d15c,NL,Computer,,1920,955,en,0,0,6,14,1
1-Control,080035c1-f255-42c0-8fdf-b682acadd551,NG,Mobile,,343,500,en,0,0,0,0,1
1-Control,08015941-42b4-41ae-869a-b3038fa61906,US,Mobile,,320,568,en,0,0,1,4,1
1-Control,0801fa8c-e5f6-4478-ba87-ae622aecebeb,US,Mobile,,414,696,en,0,0,6,7,2
1-Control,0802321c-1067-4968-b3cd-fe45b1222040,NG,Mobile,Google,320,500,en,0,0,1,11,2
1-Control,080688d3-ed35-4c65-891c-9c536f9e5be2,AL,Mobile,Google,320,529,en,0,0,6,21,1
2-Buttony-Conversion-Buttons,080b7647-777b-43ed-b06b-cf61f97e20db,GH,Tablet,Google,1280,775,en,0,0,8,47,1
2-Buttony-Conversion-Buttons,080e560d-b4eb-40b9-b0b5-953db0dfcf38,RO,Mobile,Google,504,462,ro,0,0,17,13,1
2-Buttony-Conversion-Buttons,080eedb8-baad-4e51-aa43-0665473b4f2e,GH,Mobile,,480,485,en,0,0,28,66,1
2-Buttony-Conversion-Buttons,08158b6a-967b-4e35-a71c-a776cbfd0e5a,AU,Mobile,Google,320,529,en,0,0,1,2,1
1-Control,08182575-9bb2-4fbb-9ce9-38a6ec26afff,IT,Tablet,,800,1207,it,0,0,19,36,1
2-Buttony-Conversion-Buttons,081d105c-40c4-4b47-a450-e31f705f97ba,GE,Mobile,Google,320,529,ru,0,0,2,5,1
2-Buttony-Conversion-Buttons,081e0fd6-6385-4228-b2c9-8e90b905c076,IT,Mobile,Google,360,592,it,1,2,49,89,4
2-Buttony-Conversion-Buttons,081f283d-419c-4fdc-bc3a-2acd9c03396c,CN,Mobile,,360,526,zh,0,0,0,0,1
2-Buttony-Conversion-Buttons,0827083e-3335-49af-842e-9780a5dd6d9d,BD,Mobile,Google,320,499,en,0,0,2,1,1
1-Control,082e1296-c8d1-4526-b99b-60ad67c5749c,GR,Mobile,,320,529,en,0,0,5,11,1
2-Buttony-Conversion-Buttons,082ece28-7d0d-4e4a-9dc9-b3bef0cabb9f,TR,Mobile,,360,525,tr,0,0,0,0,1
1-Control,083a4f33-deaa-4b2f-8c18-339f3af72ca4,TZ,Mobile,,300,534,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,0841f4a1-c65a-4d77-921b-1e8b3629d0f3,US,Mobile,Google,360,616,en,0,0,1,2,1
1-Control,08472994-28c9-4a2f-8a31-7e89af6a0d5b,KE,Mobile,Google,381,6101,en,0,0,5,2,1
2-Buttony-Conversion-Buttons,084b199c-93f7-40d7-aa12-d88080b9cf64,IN,Mobile,Google,320,529,en,0,0,2,3,1
2-Buttony-Conversion-Buttons,084b2ab9-afc2-46d0-92ba-3230f5f4211c,LS,Tablet,,1280,775,en,0,0,11,23,1
1-Control,085247b2-066f-497c-8f00-4f13e90a9484,ZA,Tablet,Google,800,1181,en,0,0,16,16,1
1-Control,08529b41-b54e-4ac3-b67d-c578ef77b672,TR,Mobile,Google,375,647,en,0,0,12,22,1
1-Control,0856e9e2-d206-4415-a916-0ad2c7889784,TR,Mobile,Google,375,647,en,0,0,1,8,1
1-Control,0864ced6-ab71-43fd-ab2a-c506299dbf39,IN,Mobile,Google,0,56,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,086722fe-219f-48b8-8b6c-0f1c0677bb58,TR,Mobile,,320,548,en,0,0,2,4,1
1-Control,0873bb27-1067-406e-bb92-bb1a7943fb44,US,Mobile,Google,375,668,en,0,0,5,8,1
1-Control,087bcf32-1234-4c85-9011-c47394cec335,GB,Mobile,Everyclick,598,568,en,0,0,2,4,1
2-Buttony-Conversion-Buttons,087d2408-090f-4717-a478-faf5de1e1539,PH,Mobile,,375,628,en,0,0,3,4,1
1-Control,08842550-d7f7-4c0f-94ff-9c0e246f2bdc,DE,Mobile,Google,667,628,en,0,0,11,100,1
1-Control,0886e83a-d6e0-42d5-b6fc-03020532c4d2,BR,Mobile,,360,615,pt,0,0,8,21,1
2-Buttony-Conversion-Buttons,0889f41d-c470-4f8f-a95f-3a9ba2ad0620,GB,Mobile,,375,559,en,0,0,1,3,3
1-Control,088aefaf-1bec-47f8-b272-c0ca225ddbb3,LK,Mobile,,360,511,en,0,0,0,0,1
1-Control,08a0c01d-7f21-4635-8195-aac9fe468616,ES,Mobile,Google,568,529,tr,0,0,7,15,1
2-Buttony-Conversion-Buttons,08a2e667-0ec0-4de8-af5f-dbe3291331f4,MU,Mobile,Google,360,615,en,0,0,1,5,1
2-Buttony-Conversion-Buttons,08a3fc80-b320-4fac-bab9-ba5f34853b5e,AL,Mobile,Google,568,320,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,08ab5489-38f1-4754-b086-a426c191e8d0,VN,Mobile,Google,360,615,en,0,0,2,6,1
1-Control,08af0cd2-89d5-4445-ab76-cf348d9e0d73,  ,Mobile,Google,320,529,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,08b25fa5-2223-4422-a592-ce55ba73348d,TZ,Mobile,Google,320,529,en,0,0,5,15,1
2-Buttony-Conversion-Buttons,08b600ce-9a04-4229-be03-03de240082ea,DE,Mobile,,414,696,el,0,0,5,19,1
2-Buttony-Conversion-Buttons,08b80025-9879-4195-8f2e-5f364eefab54,ME,Mobile,Google,360,560,en,0,0,2,3,1
1-Control,08b961b7-6884-43c0-a9e3-530a1900b774,UG,Mobile,,320,529,en,0,0,5,9,1
1-Control,08b989f6-2270-4744-bc00-58c623eef14d,US,Unknown,,412,732,en,0,0,0,0,1
1-Control,08ba101a-3d93-43d5-9112-eef4866a83b3,NG,Mobile,,320,489,en,0,0,4,13,1
1-Control,08ba2c89-4c93-4640-92ea-b076f42e0bdb,GB,Mobile,,568,569,en,0,0,4,7,1
2-Buttony-Conversion-Buttons,08c2a972-efa2-4590-8e15-c454aa8d24be,NL,Mobile,,1920,955,en,0,0,9,7,1
2-Buttony-Conversion-Buttons,08cc295a-6325-43bd-b816-8528f03a1c29,US,Mobile,Google,360,568,en,0,0,13,51,1
2-Buttony-Conversion-Buttons,08d05ea2-baa6-48a2-b09e-0d10f58a67fb,GB,Mobile,Google,667,628,en,0,0,15,86,3
2-Buttony-Conversion-Buttons,08dc06c1-acdf-4650-a59b-86a9af92a6dc,JO,Mobile,Google,375,628,en,0,0,1,19,1
1-Control,08e658c6-bdae-4e85-9c9c-51499baa584e,BR,Mobile,Google,320,529,en,0,0,1,3,1
1-Control,08e82cf6-11d9-4b88-a78f-2db76df9f7f3,KW,Mobile,,360,615,en,0,0,31,61,1
2-Buttony-Conversion-Buttons,08ffdfa2-c773-4b50-9c22-52d844c6c697,NP,Mobile,,360,616,en,0,0,3,3,1
2-Buttony-Conversion-Buttons,090ced0f-4ac5-4615-82e8-fbc138549a2a,NG,Mobile,,320,439,en,0,0,3,3,1
1-Control,09110dec-f3ea-47e8-a7d6-775fda7dc75c,IN,Mobile,Google,414,696,en,0,0,3,19,1
2-Buttony-Conversion-Buttons,09181e34-a838-46ea-8870-0f39c8e07b72,CY,Mobile,,360,615,el,0,0,5,2,1
2-Buttony-Conversion-Buttons,091e06df-1c87-4327-b7b7-b89674086b53,SI,Mobile,Google,375,628,en,0,0,3,2,1
1-Control,091f1ac8-5872-49bd-98d9-60bad86f9493,RO,Mobile,Google,414,696,ro,0,0,1,1,1
2-Buttony-Conversion-Buttons,0923c1ef-93cc-4721-af04-9438c28f7edd,EE,Mobile,,375,559,en,0,0,0,0,1
1-Control,0924275f-1261-47c6-84d4-6b0ec1bd49ee,GH,Mobile,,343,8782,en,0,0,12,4,1
1-Control,0948473a-c900-472e-89a0-41f4ae1a42b9,KZ,Mobile,Google,375,559,ru,0,0,0,0,1
2-Buttony-Conversion-Buttons,094e21b8-63e3-436b-b084-7744cab7de43,US,Mobile,,320,460,ru,0,0,0,0,1
2-Buttony-Conversion-Buttons,0953dfd1-2775-469e-8bc4-7bf081148777,US,Mobile,,414,696,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,09638a42-af9a-45e9-bfee-ee3c331bb288,PG,Mobile,,320,455,en,0,0,9,24,1
2-Buttony-Conversion-Buttons,096c6e96-92c4-4a31-8482-ed110ff096fa,RS,Mobile,Google,320,440,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,09713d11-9a9e-4ee2-ac9c-b86915fa4a2c,ZA,Mobile,,320,529,en,0,0,14,15,1
1-Control,09772326-ed31-40e1-8263-a83536c6f6ad,GH,Mobile,Google,247,281,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,09821a11-cf3e-41ea-90a2-f938a834cc0d,LT,Mobile,,375,559,en,0,0,3,1,1
1-Control,09833955-23f4-4a80-962b-33d8b2d39e9a,EG,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,0984cc70-6423-40f0-a868-7f0a6fc081c4,BD,Mobile,,320,508,en,0,0,5,5,1
1-Control,09888839-1bb3-48f4-b6a1-2454cb42f66c,NG,Mobile,Google,291,332,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,09893c64-99c3-4f76-b8ba-4e23d3ad281d,SA,Mobile,Google,375,627,en,0,0,0,0,1
1-Control,098c688f-2926-4b95-8879-ecef1e00dad3,NG,Mobile,Google,360,469,en,0,0,1,2,1
1-Control,0990b22a-d546-4952-be1e-ef9468208120,GR,Mobile,Google,320,460,el,0,0,0,0,1
1-Control,09a23229-5a69-40a4-9cb5-76c1e6e7425b,US,Mobile,Google,360,615,en,0,0,1,5,1
1-Control,09c2c2c3-fc53-4c36-b9bf-4bfce1a243ab,MY,Mobile,Google,414,696,en,0,0,1,2,1
1-Control,09c55150-1734-4823-a65c-baf8dd7b4b73,PK,Mobile,,375,628,en,0,0,6,8,1
1-Control,09c6ae44-a496-4b4c-af7f-bd19f936a1df,DE,Mobile,,320,452,de,0,0,1,4,1
2-Buttony-Conversion-Buttons,09c96061-bd92-4d59-8116-33168ec9ac97,UG,Mobile,Google,570,544,en,0,0,12,33,1
1-Control,09cc0133-6aac-450a-86a0-92b69575de6b,JO,Mobile,Yahoo,320,441,en,0,0,5,18,1
1-Control,09dff760-cfe3-4c40-9b4e-9207ecfc1a23,BG,Mobile,Google,320,529,en,0,0,1,4,1
1-Control,09e67d57-1e88-4c98-8e33-2deddef93d84,ET,Mobile,Google,343,543,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,09e9a440-7b7d-46b2-a0cd-6c40c95465ea,UA,Mobile,Google,360,615,en,0,0,12,6,1
1-Control,09ecd615-dae0-4859-8873-9a55edd28dad,GB,Mobile,,356,248,en,0,0,7,27,1
2-Buttony-Conversion-Buttons,09ecf49c-020e-4219-92c0-23871f63bb81,SO,Mobile,Google,360,617,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,0a00e91e-0af8-442e-8b46-fc4a495cb320,IN,Mobile,,480,749,en,0,0,4,7,1
2-Buttony-Conversion-Buttons,0a032718-ffc0-4ddf-ada9-b4350c59601a,NP,Mobile,Google,291,306,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,0a0a0b49-90b6-416f-bdce-f202b69c5189,BD,Mobile,,320,508,en,0,0,17,18,1
2-Buttony-Conversion-Buttons,0a139a8e-50a8-4543-b616-a60d68c52718,KW,Mobile,Google,375,628,en,0,0,1,3,1
1-Control,0a1d10dd-af44-4a77-81d0-7795fbe80ef5,IN,Mobile,,300,372,en,0,0,0,0,1
1-Control,0a31cbf0-526e-4068-bf16-6b2d4e5eb852,CN,Mobile,,375,627,C,0,0,0,0,1
1-Control,0a32ace9-da42-4784-8d1a-b4bf142a87fb,TZ,Mobile,,360,615,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,0a34b217-f540-4afd-aeb7-3fff37e54798,EG,Tablet,,600,951,en,0,0,10,8,1
1-Control,0a34d0c5-af73-4801-8d57-9a9ab29763a5,TW,Mobile,Google,375,628,zh,0,0,1,3,1
2-Buttony-Conversion-Buttons,0a3a5429-d3e7-48fa-9365-539a9aa29391,BD,Mobile,,320,460,en,0,0,3,4,2
1-Control,0a3c56bf-68f3-4333-9ba9-e50cc08627bb,HU,Mobile,Google,375,628,ru,0,0,1,1,1
2-Buttony-Conversion-Buttons,0a3f12fc-2e5f-426c-ba6a-09ea449052eb,MT,Tablet,,1280,775,en,0,0,2,1,1
1-Control,0a47f8a7-a8d5-4013-9c5d-2a7a09c53e0c,EG,Mobile,Google,320,529,en,1,1,2,38,2
2-Buttony-Conversion-Buttons,0a5a8def-981d-4a41-b47f-20acdeef6d30,IN,Mobile,Google,360,616,en,0,0,63,66,1
1-Control,0a5b48f4-3835-48f6-9af8-b004afd018f1,DE,Mobile,Google,360,615,de,0,0,1,1,1
2-Buttony-Conversion-Buttons,0a6853fe-952f-43e3-8582-66b822f12af8,CA,Mobile,Google,640,616,en,0,0,19,56,2
2-Buttony-Conversion-Buttons,0a838687-8cc8-45ca-9f41-a1f746342267,GB,Mobile,Google,375,628,en,0,0,2,1,1
1-Control,0a8a4d92-7f92-4340-a1fc-cd100296d72f,GH,Mobile,,381,8958,en,0,0,34,12,1
2-Buttony-Conversion-Buttons,0aa6bc03-9064-461c-b6a5-46e2a532e025,GH,Mobile,Google,300,427,en,0,0,0,0,1
1-Control,0aa888d7-2a5c-49b8-8905-f04de41c0f2e,GR,Tablet,Google,800,631,el,0,0,13,20,2
2-Buttony-Conversion-Buttons,0ab09bbe-ffa9-4b2a-9507-dab3ebaf26f4,ID,Mobile,Google,360,512,en,0,0,1,1,1
1-Control,0aba4f08-e852-4d34-9d97-e6dba2f5adbd,TZ,Mobile,,343,442,en,0,0,0,0,1
1-Control,0abb4ede-9684-4513-9181-a6d7753dad1b,PK,Mobile,Google,375,628,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,0abdf4e7-d4c5-40ad-8300-beffc793a413,UG,Mobile,,360,615,en,0,0,1,1,1
1-Control,0ac3a7c8-1838-4397-a8ce-9f900415e9d1,NG,Mobile,Google,450,628,en,0,0,0,0,1
1-Control,0acb3bb7-8464-4a39-a902-45ad377c1a4e,TR,Mobile,Google,360,560,tr,0,0,0,0,1
1-Control,0adeab4b-8f5c-4f68-861c-c4db18186c37,PK,Mobile,Google,320,529,en,0,0,1,3,1
1-Control,0aeb860d-bb89-4eb5-96a7-6f288a0b6d77,GH,Mobile,Google,360,511,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,0af88204-1685-4d0c-a8be-a0a15ee64912,UG,Tablet,Google,601,849,en,0,0,0,0,1
1-Control,0afef3a9-fc38-4361-b140-0c21fc05eb5b,VN,Mobile,Google,320,529,en,0,0,6,46,1
2-Buttony-Conversion-Buttons,0b0b528c-a83d-4f6e-8400-9c8f6e37fbbe,NG,Tablet,Google,603,853,en,0,0,6,6,1
2-Buttony-Conversion-Buttons,0b0d8f8e-ca17-4b0c-98e2-e628758534ae,CN,Mobile,,1600,1600,C,0,0,0,0,1
1-Control,0b0f7590-442b-499f-b8e3-c74e6a8fbdfb,EG,Mobile,Google,360,616,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,0b135b0e-2fb4-429d-b038-21ddc38aaf7f,AU,Mobile,Google,320,529,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,0b216900-d95b-4067-b585-055cd144d8dc,JP,Mobile,Google,414,696,en,0,0,4,5,1
1-Control,0b2905e8-80fc-4bd2-bb48-4115279efb60,AZ,Mobile,Google,320,529,en,0,0,2,2,1
1-Control,0b2c0115-7d7b-42e6-aa6f-8c36a918be99,SG,Mobile,Google,360,615,en,0,0,2,3,1
2-Buttony-Conversion-Buttons,0b31f493-2a44-4e9c-ac76-a30cd9d844f0,RU,Mobile,Google,375,628,fr,0,0,4,8,1
